id,district,sub_district,village_code,village_name,coverage_type,lgd_code,gram_panchayat_ulb,latitude,longitude,elevation_m,slope_deg,distance_to_stream_m,catchment_sqkm,rainfall_1h_mm,rainfall_24h_mm,soil_moisture_pct,water_level_m,water_level_rate_mh,risk_score,risk_level,alert_status
TN-SLM-634291-551,Salem,Thalaivasal,634291,Sarvoy,PART,227841,Sarvoy Pudur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.59106,78.73924,183,9.0,73.5,44.4,6.2,31.7,38.7,0.83,-0.02,16,LOW,NORMAL
TN-SLM-634306-552,Salem,Thalaivasal,634306,Sathapadi,FULL,227842,Sathappadi(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.57214,78.77363,208,4.3,201.6,18.4,11.2,45.3,50.6,1.06,0.02,20,LOW,NORMAL
TN-SLM-634264-553,Salem,Thalaivasal,634264,Siruvachur North,FULL,227843,Siruvachur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.56489,78.72929,134,5.5,618.0,46.0,2.0,24.6,36.4,1.01,-0.0,14,LOW,NORMAL
TN-SLM-931901-554,Salem,Thalaivasal,931901,Siruvachur(South),PART,227843,Siruvachur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.59472,78.74569,279,10.9,353.1,7.9,24.2,101.4,60.3,1.86,0.08,37,MODERATE,NORMAL
TN-SLM-634314-555,Salem,Thalaivasal,634314,Sitheri,FULL,227844,Sitheri(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.59635,78.76687,278,3.6,167.6,25.1,5.7,22.0,49.2,0.55,0.02,15,LOW,NORMAL
TN-SLM-634293-556,Salem,Thalaivasal,634293,Talaivasal,FULL,227845,Thalaivasal(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.57454,78.7668,176,9.8,289.6,26.1,25.4,99.2,64.9,1.5,0.08,40,MODERATE,NORMAL
TN-SLM-634305-557,Salem,Thalaivasal,634305,Thenkumarai,FULL,227846,Thenkumarai(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.55003,78.78375,262,9.8,472.9,24.9,7.4,40.4,51.6,1.02,-0.02,20,LOW,NORMAL
TN-SLM-634354-558,Salem,Thalaivasal,634354,Thittacheri,FULL,227847,Thittacherri(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.608,78.78406,285,10.1,341.1,29.6,9.9,35.0,30.1,0.73,0.03,17,LOW,NORMAL
TN-SLM-634300-559,Salem,Thalaivasal,634300,Thiyaganur,FULL,227848,Thiyaganur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.5993,78.77484,151,6.1,470.3,34.9,2.7,32.0,29.5,0.72,-0.02,11,LOW,NORMAL
TN-SLM-634261-560,Salem,Thalaivasal,634261,Unathur,FULL,227849,Unathur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.58242,78.7376,136,3.8,235.1,7.3,3.9,40.2,34.5,0.68,0.0,7,LOW,NORMAL
TN-SLM-634304-561,Salem,Thalaivasal,634304,Vadakumarai,FULL,227850,Vadakumarai(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.61422,78.74731,253,6.2,565.6,36.2,25.6,117.8,64.6,1.81,0.06,41,ELEVATED,MONITORING
TN-SLM-634263-562,Salem,Thalaivasal,634263,Varagur,FULL,227851,Varagur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.61808,78.75504,277,7.0,99.2,28.4,6.1,25.7,32.9,0.79,0.0,13,LOW,NORMAL
TN-SLM-932942-563,Salem,Thalaivasal,932942,Veeraganur,N/A,N/A,N/A,11.55379,78.77204,130,9.8,113.2,17.4,4.3,28.5,34.4,0.94,0.02,13,LOW,NORMAL
TN-SLM-634331-564,Salem,Thalaivasal,634331,Vellaiyur,FULL,227852,Vellaiyur(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.56178,78.71178,178,6.8,613.3,39.7,7.1,45.4,39.5,1.01,0.01,16,LOW,NORMAL
TN-SLM-634329-565,Salem,Thalaivasal,634329,Veppampoondi,FULL,227853,Veppampoondi(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.5674,78.78461,289,9.8,607.9,5.8,0.3,24.2,50.3,0.79,0.01,13,LOW,NORMAL
TN-SLM-634262-566,Salem,Thalaivasal,634262,Veppanatham,FULL,227854,Veppanatham(Gram Panchayat)-Thalaivasal(Panchayat Samiti)-Salem(Zila Panchayat),11.59988,78.77567,265,6.8,423.0,24.5,24.9,102.1,73.4,1.69,0.08,44,ELEVATED,MONITORING
TN-SLM-634185-567,Salem,Vazhapadi,634185,Agrahara Nattaramangalam,FULL,227561,A. N. Mangalam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.62113,78.39393,225,15.3,283.9,14.2,5.8,35.5,49.5,1.0,0.02,20,LOW,NORMAL
TN-SLM-931799-568,Salem,Vazhapadi,931799,Agrahara Valapadi,FULL,252488,Vazhapadi(Town Panchayat),11.65469,78.3655,387,13.8,439.9,29.9,3.7,29.8,35.0,0.85,0.0,15,LOW,NORMAL
TN-SLM-634167-569,Salem,Vazhapadi,634167,Aladipatti,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.64928,78.42623,377,16.6,191.4,33.8,5.7,31.4,41.8,0.77,0.02,18,LOW,NORMAL
TN-SLM-634175-570,Salem,Vazhapadi,634175,Anuppur,FULL,227565,Anupur(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.62722,78.36743,225,13.2,63.2,7.7,10.6,27.9,47.9,0.49,0.02,17,LOW,NORMAL
TN-SLM-634169-571,Salem,Vazhapadi,634169,Aranuthumalai,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.61673,78.37153,235,15.9,305.8,36.2,9.6,29.0,35.6,0.91,0.02,20,LOW,NORMAL
TN-SLM-634192-572,Salem,Vazhapadi,634192,Athanurpatti,FULL,227872,Athanurpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.68845,78.43449,339,13.8,145.5,36.8,2.7,38.4,41.4,1.02,0.01,17,LOW,NORMAL
TN-SLM-932993-573,Salem,Vazhapadi,932993,Ayothiyapattinam,FULL,252486,Ayothiapattinam(Town Panchayat),11.64761,78.43647,276,15.2,85.4,40.2,16.2,78.2,61.2,1.56,0.05,37,MODERATE,NORMAL
TN-SLM-932996-574,Salem,Vazhapadi,932996,Belur,FULL,252487,Belur(Town Panchayat),11.65529,78.40678,359,13.0,209.6,37.7,7.9,19.9,32.1,0.64,0.01,17,LOW,NORMAL
TN-SLM-634188-575,Salem,Vazhapadi,634188,Chandrapillaivalasai,FULL,227873,Chandrapillaivalasu(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.62037,78.4165,338,14.4,409.4,14.6,8.6,27.2,50.7,0.56,-0.02,18,LOW,NORMAL
TN-SLM-634200-576,Salem,Vazhapadi,634200,Chenrayapalayam,FULL,227875,Kattuveppilaipatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66063,78.41434,380,19.1,268.4,12.2,9.0,31.4,39.1,0.94,0.03,18,LOW,NORMAL
TN-SLM-634182-577,Salem,Vazhapadi,634182,Chinnakavundapuram,FULL,227566,Chinnagoundapuram(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.65385,78.3677,278,17.9,259.0,8.7,22.5,87.1,69.8,1.77,0.05,42,ELEVATED,MONITORING
TN-SLM-634160-578,Salem,Vazhapadi,634160,Chinnakuttimaduvu,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.61118,78.41098,289,15.0,85.9,19.8,4.2,36.1,33.2,0.94,0.01,15,LOW,NORMAL
TN-SLM-634189-579,Salem,Vazhapadi,634189,Chinnamanayakanpalayam,FULL,227874,Chinnamanaickenpalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.61332,78.42836,257,14.3,112.1,36.4,16.9,85.9,72.8,1.61,0.09,43,ELEVATED,MONITORING
TN-SLM-634165-580,Salem,Vazhapadi,634165,Chinnavelampatti,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.62722,78.36743,225,13.2,63.2,7.7,10.6,27.9,47.9,0.49,0.02,17,LOW,NORMAL
TN-SLM-634178-581,Salem,Vazhapadi,634178,Eripudur,FULL,227561,A. N. Mangalam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.65385,78.3677,278,17.9,259.0,8.7,22.5,87.1,69.8,1.77,0.05,42,ELEVATED,MONITORING
TN-SLM-634223-582,Salem,Vazhapadi,634223,Gudamalai R.F.,PART,227577,M. Perumapalayam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.64695,78.41258,331,20.2,597.6,13.3,6.4,29.6,41.6,0.77,0.0,16,LOW,NORMAL
TN-SLM-634216-583,Salem,Vazhapadi,634216,Jambuthumalai,FULL,227887,Thekkalpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.63561,78.43974,280,15.1,217.7,32.3,26.9,103.1,75.7,1.81,0.07,50,ELEVATED,MONITORING
TN-SLM-634161-584,Salem,Vazhapadi,634161,Kankatti Ala,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.62722,78.36743,225,13.2,63.2,7.7,10.6,27.9,47.9,0.49,0.02,17,LOW,NORMAL
TN-SLM-634183-585,Salem,Vazhapadi,634183,Karipatti,FULL,227570,Karipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.61332,78.42836,257,14.3,112.1,36.4,16.9,85.9,72.8,1.61,0.09,43,ELEVATED,MONITORING
TN-SLM-634184-586,Salem,Vazhapadi,634184,Karumapuram,FULL,227571,Karumapuram(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.64697,78.3908,303,16.3,81.6,25.0,7.7,38.1,39.9,1.02,-0.0,18,LOW,NORMAL
TN-SLM-634214-587,Salem,Vazhapadi,634214,Karungalpatti,FULL,227887,Thekkalpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.68566,78.42262,268,12.4,621.5,41.5,6.8,27.8,43.4,0.78,0.03,19,LOW,NORMAL
TN-SLM-634201-588,Salem,Vazhapadi,634201,Kattuveppilaipatti,FULL,227875,Kattuveppilaipatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.61829,78.40028,262,16.7,139.6,28.9,10.3,38.4,36.6,1.06,0.01,20,LOW,NORMAL
TN-SLM-634198-589,Salem,Vazhapadi,634198,Kavurkkalpatti,FULL,227875,Kattuveppilaipatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.62693,78.37268,345,12.6,184.5,18.9,8.1,19.5,34.0,0.91,0.01,15,LOW,NORMAL
TN-SLM-634164-590,Salem,Vazhapadi,634164,Kiraipatti,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.62906,78.36015,374,14.1,412.1,23.5,21.8,116.3,64.0,1.41,0.11,39,MODERATE,NORMAL
TN-SLM-634174-591,Salem,Vazhapadi,634174,Kolathukombai,FULL,227876,Kolathukombai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.67878,78.37415,272,15.2,539.0,6.2,10.2,29.1,39.9,0.94,-0.02,15,LOW,NORMAL
TN-SLM-634210-592,Salem,Vazhapadi,634210,Komarapalayam,FULL,227877,Komarapalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.61518,78.42018,366,18.9,475.3,18.4,11.8,38.5,31.8,0.67,-0.01,18,LOW,NORMAL
TN-SLM-634179-593,Salem,Vazhapadi,634179,Kullampatti,FULL,227574,Kullampatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.68091,78.37632,361,13.7,234.3,46.8,5.9,42.2,40.1,0.45,0.02,16,LOW,NORMAL
TN-SLM-634193-594,Salem,Vazhapadi,634193,Kumarasamiyur,FULL,227872,Athanurpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.62693,78.37268,345,12.6,184.5,18.9,8.1,19.5,34.0,0.91,0.01,15,LOW,NORMAL
TN-SLM-634190-595,Salem,Vazhapadi,634190,Kurichi,FULL,227878,Kurichi(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.6117,78.41851,268,15.7,103.6,8.3,25.3,127.5,67.8,1.66,0.07,42,ELEVATED,MONITORING
TN-SLM-634222-596,Salem,Vazhapadi,634222,Kurichi (R.F),FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.63541,78.36989,344,20.6,360.4,37.5,0.4,22.4,39.8,0.98,-0.02,16,LOW,NORMAL
TN-SLM-634176-597,Salem,Vazhapadi,634176,Kuttathipatti,FULL,227572,Kootathupatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.66165,78.37974,389,15.1,618.0,30.4,4.8,31.3,45.9,0.97,-0.01,19,LOW,NORMAL
TN-SLM-634219-598,Salem,Vazhapadi,634219,Kuttimadavu (R.F.),FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.63489,78.37929,294,18.1,618.0,46.0,2.0,24.6,36.4,1.01,-0.0,18,LOW,NORMAL
TN-SLM-634215-599,Salem,Vazhapadi,634215,Malaiyalapatti,FULL,227887,Thekkalpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66954,78.42128,322,13.9,440.4,5.4,25.7,99.6,73.4,1.3,0.07,42,ELEVATED,MONITORING
TN-SLM-634207-600,Salem,Vazhapadi,634207,Mannarpalayam,FULL,227880,Mannarpalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.64562,78.36534,334,17.1,355.8,20.4,1.2,29.4,41.2,0.69,0.0,13,LOW,NORMAL
TN-SLM-634195-601,Salem,Vazhapadi,634195,Mannayakanpatti,FULL,227879,Mannaickenpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66618,78.43974,344,15.3,112.5,46.9,28.9,112.7,63.8,1.5,0.09,46,ELEVATED,MONITORING
TN-SLM-634225-602,Salem,Vazhapadi,634225,Masinaickenpatty (Ct),FULL,227579,Masinaickenpatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.65028,78.37639,303,18.6,89.5,28.8,2.9,23.8,36.2,0.46,-0.01,14,LOW,NORMAL
TN-SLM-634218-603,Salem,Vazhapadi,634218,Mathikuttai(R.F),FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.65242,78.3876,296,16.0,235.1,7.3,3.9,40.2,34.5,0.68,0.0,12,LOW,NORMAL
TN-SLM-634197-604,Salem,Vazhapadi,634197,Mettupatti,FULL,227580,Mettupatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.68566,78.42262,268,12.4,621.5,41.5,6.8,27.8,43.4,0.78,0.03,19,LOW,NORMAL
TN-SLM-634205-605,Salem,Vazhapadi,634205,Mettur,FULL,227891,Vilaripalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.63509,78.36199,319,12.3,410.6,12.2,10.7,47.8,50.3,0.91,0.01,21,MODERATE,NORMAL
TN-SLM-634180-606,Salem,Vazhapadi,634180,Minnampalli,FULL,227581,Minnampalli(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.65264,78.41715,284,16.3,164.5,14.7,3.4,21.7,37.6,0.94,0.02,14,LOW,NORMAL
TN-SLM-634196-607,Salem,Vazhapadi,634196,M.Perumalpalayam,FULL,227577,M. Perumapalayam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.63351,78.36626,269,16.4,437.1,30.6,5.3,30.5,43.0,1.06,-0.01,19,LOW,NORMAL
TN-SLM-634202-608,Salem,Vazhapadi,634202,Muttampatti,FULL,227881,Muthampatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.63509,78.36199,319,12.3,410.6,12.2,10.7,47.8,50.3,0.91,0.01,21,MODERATE,NORMAL
TN-SLM-634187-609,Salem,Vazhapadi,634187,Nirmullikuttai,FULL,227882,Neermullikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66618,78.43974,344,15.3,112.5,46.9,28.9,112.7,63.8,1.5,0.09,46,ELEVATED,MONITORING
TN-SLM-634177-610,Salem,Vazhapadi,634177,Palapatti,FULL,227572,Kootathupatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.62693,78.37268,345,12.6,184.5,18.9,8.1,19.5,34.0,0.91,0.01,15,LOW,NORMAL
TN-SLM-634172-611,Salem,Vazhapadi,634172,Palappadi,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.66593,78.42003,330,18.1,144.9,39.2,9.4,24.0,39.0,0.98,0.01,21,MODERATE,NORMAL
TN-SLM-634221-612,Salem,Vazhapadi,634221,Palappadi R.F.,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.68163,78.38208,425,22.1,611.6,18.1,5.4,25.3,43.8,0.75,0.01,18,LOW,NORMAL
TN-SLM-634171-613,Salem,Vazhapadi,634171,Pallikkadu,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.64368,78.3668,353,14.7,120.2,40.3,8.1,48.8,37.3,0.7,-0.02,17,LOW,NORMAL
TN-SLM-634159-614,Salem,Vazhapadi,634159,Periakuttimaduvu,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66165,78.37974,389,15.1,618.0,30.4,4.8,31.3,45.9,0.97,-0.01,19,LOW,NORMAL
TN-SLM-634181-615,Salem,Vazhapadi,634181,Periyakavundapuram,FULL,227583,Periyagoundapuram(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.66618,78.43974,344,15.3,112.5,46.9,28.9,112.7,63.8,1.5,0.09,46,ELEVATED,MONITORING
TN-SLM-634166-616,Salem,Vazhapadi,634166,Periyavelampatti,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.6247,78.4129,347,13.5,217.8,23.4,21.4,91.7,69.0,1.53,0.07,41,ELEVATED,MONITORING
TN-SLM-634208-617,Salem,Vazhapadi,634208,Ponnarampatti,FULL,227883,Ponnarampatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.68808,78.40504,357,16.0,99.2,28.4,6.1,25.7,32.9,0.79,0.0,16,LOW,NORMAL
TN-SLM-634173-618,Salem,Vazhapadi,634173,Puludikkuttai,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66584,78.39144,316,16.9,164.4,40.3,7.3,44.8,42.8,0.63,0.02,20,LOW,NORMAL
TN-SLM-634163-619,Salem,Vazhapadi,634163,Pungamaduvu,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.6247,78.4129,347,13.5,217.8,23.4,21.4,91.7,69.0,1.53,0.07,41,ELEVATED,MONITORING
TN-SLM-634220-620,Salem,Vazhapadi,634220,Pungamaduvu (R.F.),FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.65688,78.40429,353,23.5,61.3,30.8,28.3,95.3,66.3,1.75,0.09,49,ELEVATED,MONITORING
TN-SLM-931801-621,Salem,Vazhapadi,931801,Puthupalayam,FULL,252488,Vazhapadi(Town Panchayat),11.67811,78.42171,347,17.7,227.2,4.8,5.1,23.9,35.5,0.65,0.02,13,LOW,NORMAL
TN-SLM-634162-622,Salem,Vazhapadi,634162,Sandumalai,FULL,227884,Puzhuthikuttai(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.64368,78.3668,353,14.7,120.2,40.3,8.1,48.8,37.3,0.7,-0.02,17,LOW,NORMAL
TN-SLM-634186-623,Salem,Vazhapadi,634186,Sarkar Nattamangalam,FULL,227585,S. N. Mangalam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.68951,78.4083,316,18.3,65.6,8.4,29.9,117.7,58.8,1.53,0.09,41,ELEVATED,MONITORING
TN-SLM-931800-624,Salem,Vazhapadi,931800,Sarkar Valapadi,FULL,252488,Vazhapadi(Town Panchayat),11.63618,78.39947,228,13.7,257.8,47.1,5.4,24.5,42.4,0.5,-0.01,17,LOW,NORMAL
TN-SLM-634203-625,Salem,Vazhapadi,634203,Singipuram,FULL,227885,Singipuram(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66988,78.42567,345,15.8,423.0,24.5,24.9,102.1,73.4,1.69,0.08,47,ELEVATED,MONITORING
TN-SLM-634168-626,Salem,Vazhapadi,634168,Sirumalai,FULL,227564,Aladipatti(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.68068,78.42689,231,12.5,122.5,14.3,20.8,89.1,59.1,1.71,0.09,36,MODERATE,NORMAL
TN-SLM-634204-627,Salem,Vazhapadi,634204,Somanpatti,FULL,227886,Somampatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.64879,78.43706,273,18.3,570.9,21.6,1.5,20.3,51.2,0.99,-0.02,19,LOW,NORMAL
TN-SLM-634213-628,Salem,Vazhapadi,634213,Tekkalpatti,FULL,227887,Thekkalpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.68096,78.40141,219,15.5,360.6,35.4,15.7,91.5,74.6,1.75,0.1,45,ELEVATED,MONITORING
TN-SLM-634212-629,Salem,Vazhapadi,634212,Tirumanur,FULL,227888,Thirumanur(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.68096,78.40141,219,15.5,360.6,35.4,15.7,91.5,74.6,1.75,0.1,45,ELEVATED,MONITORING
TN-SLM-634194-630,Salem,Vazhapadi,634194,Tukkiyampalayam,FULL,227889,Thukkiyampalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66798,78.42867,274,19.5,626.1,26.9,8.3,41.1,46.3,1.01,0.0,22,MODERATE,NORMAL
TN-SLM-634217-631,Salem,Vazhapadi,634217,Vallapadi (R.F),FULL,227887,Thekkalpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66162,78.36538,344,20.2,169.7,37.1,0.7,34.5,51.0,0.45,0.02,20,LOW,NORMAL
TN-SLM-634170-632,Salem,Vazhapadi,634170,Velampatti,PART,227565,Anupur(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.61518,78.42018,366,18.9,475.3,18.4,11.8,38.5,31.8,0.67,-0.01,18,LOW,NORMAL
TN-SLM-634199-633,Salem,Vazhapadi,634199,Vellalakundam,FULL,227592,Vellalagundam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.67893,78.39129,389,14.6,463.3,18.8,17.3,85.6,55.2,1.44,0.09,32,MODERATE,NORMAL
TN-SLM-634224-634,Salem,Vazhapadi,634224,Vellalakundam R.F.,FULL,227592,Vellalagundam(Gram Panchayat)-Ayothiyapattinam(Panchayat Samiti)-Salem(Zila Panchayat),11.64214,78.42363,368,16.6,201.6,18.4,11.2,45.3,50.6,1.06,0.02,24,MODERATE,NORMAL
TN-SLM-634211-635,Salem,Vazhapadi,634211,Veppilaipatti,FULL,227890,Veppilaipatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66343,78.42557,301,15.8,643.6,25.4,8.2,26.3,40.5,0.47,-0.0,15,LOW,NORMAL
TN-SLM-634209-636,Salem,Vazhapadi,634209,Veppilaipatti Pudur,FULL,227877,Komarapalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.61617,78.43912,294,18.1,426.3,45.7,3.9,34.9,36.4,0.6,0.01,17,LOW,NORMAL
TN-SLM-634191-637,Salem,Vazhapadi,634191,Vettaikkaranur,FULL,227872,Athanurpatti(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.66988,78.42567,345,15.8,423.0,24.5,24.9,102.1,73.4,1.69,0.08,47,ELEVATED,MONITORING
TN-SLM-634206-638,Salem,Vazhapadi,634206,Vilaripalayam,FULL,227891,Vilaripalayam(Gram Panchayat)-Valapady(Panchayat Samiti)-Salem(Zila Panchayat),11.64799,78.41995,351,19.1,583.5,29.0,24.8,96.2,66.8,1.24,0.05,42,ELEVATED,MONITORING
TN-SLM-634139-639,Salem,Yercaud,634139,Ajjam Patty (R.F.),FULL,227920,Semmanatham(Gram Panchayat)-Yercaud(Panchayat Samiti)-Salem(Zila Panchayat),11.79052,78.2462,1506,36.2,136.4,28.8,62.7,202.3,81.1,3.57,0.3,90,VERY HIGH,ACTIVE
TN-SLM-634089-640,Salem,Yercaud,634089,Anakkadu,FULL,227923,Vellakkadai(Gram Panchayat)-Yercaud(Panchayat Samiti)-Salem(Zila Panchayat),11.80933,78.23744,1507,31.2,640.5,17.1,50.1,209.9,85.5,3.23,0.17,79,HIGH,ACTIVE
TN-SLM-634110-641,Salem,Yercaud,634110,Aramanaikadu,FULL,227922,Vazhavanthi(Gram Panchayat)-Yercaud(Panchayat Samiti)-Salem(Zila Panchayat),11.75949,78.23569,1548,28.1,637.7,31.4,37.6,162.6,78.0,2.71,0.14,67,HIGH,ACTIVE
TN-SLM-634123-642,Salem,Yercaud,634123,Arangam,FULL,227918,Maramangalam(Gram Panchayat)-Yercaud(Panchayat Samiti)-Salem(Zila Panchayat),11.80878,78.18415,1487,30.2,539.0,6.2,21.0,92.7,71.3,1.23,0.07,44,ELEVATED,MONITORING
TN-SLM-634081-643,Salem,Yercaud,634081,Arasamanathur,FULL,227920,Semmanatham(Gram Panchayat)-Yercaud(Panchayat Samiti)-Salem(Zila Panchayat),11.78582,78.24135,1536,27.6,301.8,5.1,7.6,26.5,51.0,0.74,0.03,23,MODERATE,NORMAL
